"","link","title","description","year","issue"
"1","http://www.zeit.de/2014/01/tuerkei-erdogan-korruption","Türkei - Der türkische Premier Erdogan hat schon viele besiegt. Doch den Streit mit der mächtigen Gülen-Bewegung könnte er verlieren, weil diese die dunklen Seite der AKP kennt.","tuerkei-erdogan-korruption",2014,1
"2","http://www.zeit.de/2014/01/kolumne-nord-sued-achse-schweiz","Nord-Süd-Achse - Zum Umgang mit Flüchtlingen aus Syrien","kolumne-nord-sued-achse-schweiz",2014,1
"3","http://www.zeit.de/2014/01/schubhaftzentrum-privater-sicherheitsdienst","Gefängnis - Im steirischen Vordernberg soll ein Schubhaftzentrum von einem privaten Sicherheitsdienst mitverwaltet werden. Gibt der Staat sein Gewaltmonopol auf?","schubhaftzentrum-privater-sicherheitsdienst",2014,1
"4","http://www.zeit.de/2014/01/donnerstalk-alfred-dorfer","Donnerstalk - Unser Kolumnist empfiehlt, sich ein paar Tage lang zu entspannen.","donnerstalk-alfred-dorfer",2014,1
"5","http://www.zeit.de/2014/01/rot-schwarze-koalition-oesterreich","Rot-schwarze Koalition - Nach fünf bleiernen Jahren wird die rot-schwarze Koalition abgewählt. Dann wird es turbulent. Eine Zeitreise","rot-schwarze-koalition-oesterreich",2014,1
"6","http://www.zeit.de/2014/01/personenfreizuegigkeit-emanzipation-buerger","Personenfreizügigkeit - Wann erkennen wir den wahren Wert der Personenfreizügigkeit? Sie emanzipiert den Bürger vom Staat.","personenfreizuegigkeit-emanzipation-buerger",2014,1
"7","http://www.zeit.de/2014/01/drinnen-beniner","Drinnen - Ein Beniner in Österreich: Christophe Adjassoho, 42, Deutschlehrer","drinnen-beniner",2014,1
"8","http://www.zeit.de/2014/01/bundeswehr-abzug-afghanistan-faisabad","Afghanistan - Seit dem Abzug der Bundeswehr aus dem afghanischen Faisabad sterben mehr Soldaten als je zuvor. Der Kommandeur ist hilflos, die internationale Schutztruppe ahnungslos.","bundeswehr-abzug-afghanistan-faisabad",2014,1
"9","http://www.zeit.de/2014/01/rueckblick-verrueckte-politische-momente","Momente des Jahres - 2013 stand ganz im Zeichen der Bundestagswahl. Deshalb sorgte der glücklose SPD-Kandidat Peer Steinbrück für zwei der zehn verrücktesten politischen Momente des Jahres.","rueckblick-verrueckte-politische-momente",2014,1
"10","http://www.zeit.de/2014/01/eu-freizuegigkeit-armutseinwanderung","Einwanderung - Vom 1. Januar an gilt auch für Bulgaren und Rumänen die volle EU-Freizügigkeit. Populisten warnen vor dem Missbrauch des deutschen Sozialstaats. Haben sie recht?","eu-freizuegigkeit-armutseinwanderung",2014,1
"11","http://www.zeit.de/2014/01/russland-michail-chodorkowski","Michail Chodorkowski - Michail Chodorkowski ist endlich frei und wird doch von vielen  gehasst – auch im Westen. Warum ist das so?","russland-michail-chodorkowski",2014,1
"12","http://www.zeit.de/2014/01/michail-chodorkowski-begegnung","Michail Chodorkowski - Nach zehn Jahren kommt der Russe Michail Chodorkowski frei. Wie hat ihn die Zeit in Haft geprägt? Eine Begegnung","michail-chodorkowski-begegnung",2014,1
"13","http://www.zeit.de/2014/01/japan-premierminister-shinzo-abe","Japan - Premierminister Shinzo Abe will Japan wieder stark machen, ökonomisch wie politisch. Das ist extrem riskant.","japan-premierminister-shinzo-abe",2014,1
"14","http://www.zeit.de/2014/01/journalisten-politiker-reisen","Dausend - Welchen Aufgaben sich Journalisten auf Reisen mit Politikern stellen.","journalisten-politiker-reisen",2014,1
"15","http://www.zeit.de/2014/01/hamburg-gentrifizierung","Hamburg - In Hamburg entbrennt der  Kampf oben gegen unten.","hamburg-gentrifizierung",2014,1
"16","http://www.zeit.de/2014/01/fuenfprozenthuerde-bundestagswahl-demokratie","Wahlrecht - Die Argumente, die einst für eine Schranke für wenig gewählte Parteien sprachen, gelten nicht mehr. Stattdessen erstarrt das Parteiensystem. Ein Gastbeitrag","fuenfprozenthuerde-bundestagswahl-demokratie",2014,1
"17","http://www.zeit.de/2014/01/rio-fussballweltmeisterschaft-jardim-botanico-konflikt","Brasilien - Rio de Janeiro putzt sich heraus für die Fußball-WM in sechs Monaten, Wellblechhütten in Sichtweite der Villen sollen abgerissen werden. Die armen Bewohner sind wütend.","rio-fussballweltmeisterschaft-jardim-botanico-konflikt",2014,1
"18","http://www.zeit.de/2014/01/scheitern-misserfolg","Erfolg und Misserfolg - Durch Fehler lernt man. Erst das Scheitern macht erfolgreich. Klingt beruhigend – stimmt aber leider nicht.","scheitern-misserfolg",2014,1
"19","http://www.zeit.de/2014/01/europa-bankenunion","Bankenunion - Bankenunion: Die Verhandlungen gehen  jetzt erst richtig los.","europa-bankenunion",2014,1
"20","http://www.zeit.de/2014/01/wirtschaftswachstum-deutschland","Schöne Aussichten - Steigende Löhne, sinkende Schulden, hohes Wachstum: Deutschland steht ein sehr gutes Jahr bevor. In Europa könnte zudem die Wende im Kampf gegen die Krise gelingen.","wirtschaftswachstum-deutschland",2014,1
"21","http://www.zeit.de/2014/01/boersenprognosen","Börsenprognosen - Börsenprognosen bleiben Kaffeesatzleserei, auch wenn Experten sie abgeben.","boersenprognosen",2014,1
"22","http://www.zeit.de/2014/01/kinderarbeit-bolivien","Bolivien - Überall auf der Welt gilt Kinderarbeit als Ausbeutung. Jetzt aber kämpfen in Bolivien Minderjährige für ein Recht darauf. Soll die Politik es ihnen gewähren?","kinderarbeit-bolivien",2014,1
"23","http://www.zeit.de/2014/01/finanzwelt-steuern-sparen","Steuern - Wenn es darum geht, persönlich Steuern zu sparen, werden manche Herren der Finanzwelt äußerst kreativ. Die Devise: Warum zahlen, wenn wir nicht müssen?","finanzwelt-steuern-sparen",2014,1
"24","http://www.zeit.de/2014/01/deutsch-franzoesisches-verhaeltnis","Deutschland – Frankreich - Deutschland und Frankreich liegen ständig über Kreuz. Dabei haben sich beide Nationen zuletzt in vielen Fragen angenähert. Nur wird dies gerne übersehen.","deutsch-franzoesisches-verhaeltnis",2014,1
"25","http://www.zeit.de/2014/01/energiewende-eeg-sigmar-gabriel","Energiewende - Die Energiewende vorantreiben, das EEG reformieren: Auf Energieminister Sigmar Gabriel warten riesige Aufgaben. Zu aller erst muss er das neue Superministerium formen.","energiewende-eeg-sigmar-gabriel",2014,1
"26","http://www.zeit.de/2014/01/bild-der-woche-apfel","Äpfel - ","bild-der-woche-apfel",2014,1
"27","http://www.zeit.de/2014/01/erforscht-und-erfunden","Wissen kompakt - ","erforscht-und-erfunden",2014,1
"28","http://www.zeit.de/2014/01/buchhandlung-welt-hamburg-marktstrasse-kunst","Buch Handlung Welt","buchhandlung-welt-hamburg-marktstrasse-kunst",2014,1
"29","http://www.zeit.de/2014/01/wissenschaft-forschung-rettung","Unabhängige Forschung - Gefälschte Forschungsergebnisse, gekaufte Wissenschaftler, Plagiate und Pannen im Labor – die Wissenschaft stand schon besser da. Zeit für einen fundamentalen Umbruch.","wissenschaft-forschung-rettung",2014,1
"30","http://www.zeit.de/2014/01/namen-sympathie","Psychologie - Vom Namen hängt ab, ob wir jemanden sympathisch, klug und attraktiv finden. Forscher ergründen, welche Vornamen zum Erfolg führen und wie man lieber nicht heißen sollte.","namen-sympathie",2014,1
"31","http://www.zeit.de/2014/01/wissenschaft-zoellner-forschung-transparenz","Rettet die Wissenschaft! - Jürgen Zöllner kennt den Forschungsbetrieb als Mediziner, Minister und Manager. Der SPD-Politiker fordert eine neue Transparenz für die Wissenschaft.","wissenschaft-zoellner-forschung-transparenz",2014,1
"32","http://www.zeit.de/2014/01/zensur-geschichte-zeitung-presse","Geschichte der Zeitung - Zeitdruck, Zensur und knappes Budget: Johann Carolus brachte 1605 die erste Zeitung der Welt heraus und hatte dabei Probleme, die internationale Medien bis heute plagen.","zensur-geschichte-zeitung-presse",2014,1
"33","http://www.zeit.de/2014/01/statisitk-wissenschaft-signifikanz","Rettet die Wissenschaft! - Viele glauben, ein signifikantes Forschungsergebnis sei mit hoher Wahrscheinlichkeit korrekt. Ein Denkfehler, der schwachen Ergebnissen zu viel Gewicht verleiht.","statisitk-wissenschaft-signifikanz",2014,1
"34","http://www.zeit.de/2014/01/stimmts-polarmeer-eis-salz","Stimmt's? - Enthält das Eis in den Polarmeeren Salz?","stimmts-polarmeer-eis-salz",2014,1
"35","http://www.zeit.de/2014/01/lesezeichen-judith-stoletzky","Lesezeichen - ","lesezeichen-judith-stoletzky",2014,1
"36","http://www.zeit.de/2014/01/vorfreude-gluecksmomente","2014 - Für die eine ist es die Tour zum Hurricane-Festival, für den anderen das erste Mal barfuß laufen: Auf diese Glücksmomente freuen sich unsere Autoren im neuen Jahr.","vorfreude-gluecksmomente",2014,1
"37","http://www.zeit.de/2014/01/frankreich-pyrenaeen-sterne","Astronomie - In den französischen Pyrenäen ist der Nachthimmel so schwarz, dass die Sterne funkeln: Am schönsten am Pic du Midi und im Garten von Bruno Monflier, dem Sternen-Farmer.","frankreich-pyrenaeen-sterne",2014,1
"38","http://www.zeit.de/2014/01/martenstein","Harald Martenstein - Unser Kolumnist durchforstet die Statistik und erkennt: 64 Prozent der Deutschen sind geisteskrank. Sie wollen etwas verbieten, was sie selbst tun.","martenstein",2014,1
"39","http://www.zeit.de/2014/01/russland-korruption-beamte-gefaengnis","Russland - In Russland nimmt die Korruption zu. Unser Autor hat das Sondergefängnis Kolonie 13 besucht, in dem Beamte und Polizisten einsitzen. Doch sind sie wirklich schuldig?","russland-korruption-beamte-gefaengnis",2014,1
"40","http://www.zeit.de/2014/01/kirche-mckinsey-vatikan-pro-contra","Pro und Kontra - Der Vatikan lässt sich bei seinen Reformen nun von McKinsey beraten – den Hohepriestern des Kapitalismus. Darf er das?","kirche-mckinsey-vatikan-pro-contra",2014,1
"41","http://www.zeit.de/2014/01/zeitgeist-silvester-blei-wahrheit","Zeitgeist - Wissenschaftlich bewiesen: Der Aberglauben hat recht.","zeitgeist-silvester-blei-wahrheit",2014,1
"42","http://www.zeit.de/2014/01/bistum-limburg-gordon-sobbeck","Bistum Limburg - Erstmals spricht Gordon Sobbeck, Finanzdezernent des Bistums Limburg, über die Lehren aus dem Skandal, geheime Kassen und neue Zahlen.","bistum-limburg-gordon-sobbeck",2014,1
"43","http://www.zeit.de/2014/01/welt-hoffnung-fortschritt","Politische Veränderungen - Barack Obama und der Arabische Frühling haben viele Erwartungen geweckt. Die meisten wurden enttäuscht. Doch ohne das Prinzip Hoffnung ist kein Fortschritt möglich.","welt-hoffnung-fortschritt",2014,1
"44","http://www.zeit.de/2014/01/usa-schule-bewaffnete-lehrer","USA - Nach dem Massaker von Newtown haben viele Schulen in Amerika aufgerüstet. Ein Besuch bei Schulleiterin Nancy Anderson, die ihre Angestellten mit Waffen versorgt hat.","usa-schule-bewaffnete-lehrer",2014,1
